,Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA
4321,2019-07-24,310.51001,319.98999,307.25,317.940002,317.940002,11961800,30.90173571262348,342.394998
4322,2019-07-25,318.859985,327.690002,316.299988,326.459991,326.459991,10798500,37.045510944265594,337.0909971
4323,2019-07-26,328.790009,336.0,327.5,335.779999,335.779999,10847500,43.01442156706412,333.343997
4324,2019-07-29,335.980011,336.399994,328.769989,332.700012,332.700012,5782800,41.61035694901024,329.9539976
4325,2019-07-30,329.200012,329.649994,323.230011,325.929993,325.929993,6029300,38.62582352030861,325.94799789999996
4326,2019-07-31,325.160004,331.769989,318.529999,322.98999,322.98999,6259500,37.37220249034092,322.0029967
4327,2019-08-01,324.25,328.579987,318.73999,319.5,319.5,6563200,35.88337989133364,321.4319976
4328,2019-08-02,317.48999,319.410004,311.799988,318.829987,318.829987,6280300,35.590244027972844,321.8049957
4329,2019-08-05,310.959991,313.420013,304.679993,307.630005,307.630005,8692500,31.027361970933192,321.5059967
4330,2019-08-06,310.579987,311.880005,305.299988,310.100006,310.100006,6179100,33.065450796765084,321.7859985
4331,2019-08-07,302.559998,305.0,296.809998,304.290009,304.290009,9322400,30.762762932959934,320.4209992
4332,2019-08-08,311.029999,316.359985,306.630005,315.899994,315.899994,5905900,39.78665354958572,319.36499949999995
4333,2019-08-09,313.73999,316.640015,305.679993,308.929993,308.929993,5349100,36.69463211024062,316.6799989
4334,2019-08-12,305.459991,312.890015,303.23999,310.829987,310.829987,6531700,38.10669115726165,314.4929964
4335,2019-08-13,309.769989,316.429993,308.160004,312.279999,312.279999,5289400,39.22091016569397,313.127997
4336,2019-08-14,308.01001,308.410004,298.01001,299.109985,299.109985,7355800,33.34865971153473,310.7399965
4337,2019-08-15,299.5,300.630005,288.0,295.76001,295.76001,9629200,32.03480018429582,308.3659975
4338,2019-08-16,298.859985,303.549988,296.269989,302.799988,302.799988,6905800,37.59869183296363,306.7629976
4339,2019-08-19,306.25,311.75,304.75,309.380005,309.380005,4942200,42.349177081345786,306.9379976
4340,2019-08-20,304.570007,305.0,297.679993,298.98999,298.98999,7349900,37.49523884117547,305.826996
4341,2019-08-21,301.609985,302.880005,296.200012,297.809998,297.809998,5685400,36.97688400682386,305.1789949
4342,2019-08-22,298.649994,300.329987,293.149994,296.929993,296.929993,4974200,36.57083665247383,303.2819948
4343,2019-08-23,295.0,299.01001,290.320007,291.440002,291.440002,6324900,34.058148537390814,301.5329957
4344,2019-08-26,295.23999,296.950012,292.5,294.980011,294.980011,4695700,37.06104682202373,299.9479981
4345,2019-08-27,294.540009,296.769989,287.200012,291.029999,291.029999,6309400,35.13822922102731,297.8229981
4346,2019-08-28,289.470001,292.820007,287.75,291.769989,291.769989,3955700,35.81012062596955,297.0889985
4347,2019-08-29,295.0,299.929993,294.98999,296.779999,296.779999,4388500,40.3177953264207,297.1909974
4348,2019-08-30,298.779999,298.940002,290.850006,293.75,293.75,4446400,38.554404476827685,296.28599859999997
4349,2019-09-03,290.820007,293.899994,288.059998,289.290009,289.290009,3682800,36.05469350937311,294.276999
4350,2019-09-04,291.25,292.380005,286.51001,291.519989,291.519989,4652500,38.21180683186188,293.52999889999995
4351,2019-09-05,285.320007,293.970001,282.790009,293.25,293.25,8966800,39.90548808272126,293.0739991
4352,2019-09-06,293.350006,293.350006,287.029999,290.170013,290.170013,5166600,37.91298559449147,292.3980011
4353,2019-09-09,294.809998,301.549988,290.600006,294.339996,294.339996,8232700,42.126243121510456,292.6880005
4354,2019-09-10,291.160004,297.170013,282.660004,287.98999,287.98999,12320200,37.907641385652305,291.9889984
4355,2019-09-11,285.700012,292.649994,284.609985,288.269989,288.269989,7405900,38.20151503987975,291.7129974
4356,2019-09-12,288.100006,292.730011,286.600006,288.859985,288.859985,5010900,38.858171452058976,291.42199700000003
4357,2019-09-13,290.609985,296.619995,290.040009,294.149994,294.149994,6583100,44.54764857182584,291.15899649999994
